account_id,account_name,industry,country,employees,arr,created_at,churned
aca6c318-8639-b2e5-bbd9-3e0989f16601,Warren Inc,Retail,NL,148,21052.96,2024-03-30,false
eadf9c44-ba3c-68d4-b365-c98ee6c18da3,Harper-Armstrong,Software,US,324,27641.23,2022-09-14,false
1c0c3c76-de35-8acf-ddd2-68b601093ff0,"Stevens, Mason and Patterson",Energy,UA,80,106263.86,2022-08-31,false
9fc463db-b140-e34e-27c2-32af898ab0f2,Callahan Ltd,Manufacturing,US,171,22934.63,2025-06-04,false
c284ebad-a32e-d4f5-6419-174646c64d34,"Sherman, Kelley and Ward",Logistics,GB,45,286174.31,2023-06-03,false
b7d9f7cf-02c7-fb81-e6e1-bd46b95115ad,"Nolan, Barry and Smith",Energy,PL,89,117862.77,2024-05-23,false
babc95cb-9c13-9f24-32ca-b3eec0c20cb9,Allen Ltd,Manufacturing,DE,124,145042.88,2026-02-17,true
b0dddacd-f633-81d4-5c0b-2bc31df5d71e,Gonzalez-Jackson,Manufacturing,FI,52,7496.37,2021-10-26,false
5d285266-b2cd-f3a2-3632-a7a336ea209f,Love-Dean,Healthcare,IT,51,189124.01,2026-01-19,false
3f40dea4-82d2-2f77-a2bb-0f594dba1f17,"Gardner, Hayden and Duran",Logistics,UA,131,217906.73,2023-06-09,false
808a70f2-1fd7-f0e9-3efc-9e691ed90327,Murphy-Flores,Retail,GB,36,118632.35,2026-03-08,false
5296f7b8-0ce6-0cda-886b-fdea9f4bfb4f,Alvarado Group,Finance,NO,112,54509.98,2025-12-07,false
b760add7-3346-8559-a533-5f3881d04e4c,"Edwards, Mosley and Smith",Healthcare,NO,234,49672.31,2021-09-07,false
a9a92081-5f46-fc46-c2ee-bb175a21fcde,Dillon Inc,Logistics,IT,146,92883.95,2023-06-16,false
bbc014f9-01b4-ec9a-7c33-62646b04e874,Jackson-Rodgers,Healthcare,IT,262,41412.77,2024-07-05,false
8285c3bd-26c5-cb1b-5564-4a35f95c613a,Brock Inc,Manufacturing,UA,107,104853.00,2024-05-07,false
b9b3cefe-eb05-10d2-9385-77cb583de511,"Dean, Medina and Alexander",Retail,DE,154,29152.65,2021-12-20,false
6cf6e7f1-13f0-88eb-8464-f97f80a40e38,Smith-Johnson,Software,FR,127,149320.41,2022-01-13,false
e1559fb6-9dda-0e8c-e476-607f086f61ae,Rhodes LLC,Retail,PL,21,226008.47,2024-11-05,false
685fbf78-6282-06a2-af7b-555f5c2c3f60,Jenkins Ltd,Education,US,76,163941.02,2025-03-15,false
bdd9888a-dd34-d48d-6dd2-bbbc5997730a,Alexander-Savage,Healthcare,US,25,22688.85,2022-10-20,false
cc2a9fd6-29ba-7baa-8066-3d65e0d703ae,Barry Group,Software,UA,152,19344.38,2025-11-26,false
7c033715-6305-5807-6f1e-327a1e1c3ea4,Brown-Moore,Energy,UA,91,142585.34,2025-06-26,false
aa9ecb06-18ba-af42-629b-f36366c25705,"Martin, Pennington and Rangel",Education,GB,77,4798.96,2022-11-03,false
2efee90b-580b-e8ac-6eaa-80d71bba3008,Estrada-Alexander,Retail,NO,231,125059.67,2024-01-16,false
c1690a3d-c3d8-b440-b9cd-7bad699967d9,Shaw PLC,Software,US,102,10725.07,2023-01-05,false
23f70170-60fc-c74c-e132-64ae6d6a84c6,Mitchell PLC,Energy,PL,105,20673.69,2025-05-28,false
d3a935c5-0358-8f8a-919c-75753c5803cc,"Cohen, Vargas and Campbell",Retail,ES,14,49073.60,2022-05-11,true
edacdd76-05d6-e1bc-fbb2-2a890b1d3adf,"Hanson, Gordon and Owens",Education,IT,98,97978.03,2021-09-07,false
6f57cca0-d5b5-83b7-be69-f9cbc66451ff,Graham-White,Healthcare,FI,103,175303.28,2024-12-07,false
1f6679cb-c45f-ffff-ee0e-66f3b0adcbfc,"Mercer, West and Barber",Education,ES,376,15248.30,2025-11-08,false
3b377b07-7661-18e8-bdc9-5e22a350027b,"Howe, Stout and Huffman",Education,IT,30,83961.66,2025-11-22,true
35d29e91-3a5e-9248-bb3b-13776f7bdc6d,"Cervantes, Brown and Jarvis",Manufacturing,IT,83,336971.25,2025-05-14,false
e7f2ab2d-9a7f-5f88-38a3-4b96e2850571,"Werner, Palmer and Gross",Education,UA,261,51842.73,2026-03-30,false
44c469c6-4c03-5d08-085e-7e8447cd18e9,Miller and Sons,Software,NO,79,418407.36,2025-11-05,true
815e649d-ca55-bb8b-0258-b055653acef5,"Brown, Jenkins and Cook",Finance,ES,36,1734518.06,2023-05-17,false
14b9f034-e0d1-526e-fa1c-2e6996a68fa9,Herrera-Hernandez,Manufacturing,NO,141,301518.45,2024-05-14,false
b08998d2-96a7-3aea-76aa-a0f5ed082a50,Morrison Ltd,Retail,FR,72,33518.90,2023-04-01,false
73132bf4-c56b-9e4c-e07e-ba53099c89e4,Arnold-Wyatt,Education,ES,185,999070.91,2023-12-07,false
7f3e3841-d8d6-cef8-75ef-33c710ab17ea,"Eaton, Gomez and Delacruz",Education,IT,98,80425.99,2021-12-24,false
7163bbf9-af82-9b1f-9b41-6400868c26a8,"Ford, Lawson and Martinez",Education,FI,41,80648.07,2025-05-22,false
7f6fd829-3be0-9338-3fa8-e137db942ce6,Moody-Larsen,Software,SE,134,70100.21,2022-04-02,false
95e5280e-dc89-3e43-8fb2-f23e7a8fd603,Phillips-Rhodes,Education,NO,49,129309.89,2026-01-09,false
619a8650-a667-6631-4d3d-f772fd2e9235,Archer and Sons,Software,IT,148,7684.08,2022-03-11,false
e4ea5563-f0dc-ade4-e95e-0e51f6eeaf1d,Porter-Mckenzie,Energy,GB,15,91774.03,2025-12-20,false
137e05fe-4f5e-f69b-01c2-326a6d804415,Young Inc,Healthcare,IT,105,63773.47,2024-12-13,false
4528e660-6252-1dde-ba27-16dc35b8462e,"Rodgers, Jensen and Black",Healthcare,GB,72,136429.30,2024-06-01,true
a1d29af5-16bc-74aa-bf1f-e87f6414279e,Barker-Brown,Energy,IT,38,701817.77,2024-02-22,false
0cdde5bc-2b07-302a-ebac-c32f7b32f25a,Harris-Scott,Education,ES,5,601707.65,2025-02-07,false
a92cbc83-955f-3168-035c-4294d853d544,"Martin, Hunter and Simmons",Finance,IT,12,70119.86,2026-03-13,false
51c01e16-82cd-7e86-5547-4960a1e521e4,Perkins Ltd,Energy,US,261,48396.64,2023-02-23,false
aafd3b24-e2e2-aec2-c920-9f32440d8b56,Matthews-Harris,Logistics,ES,40,725144.30,2025-12-20,false
250ddb20-fa4c-79a5-b257-03f908812674,"Hays, Armstrong and Jacobs",Finance,UA,61,20989.75,2023-12-16,false
20000e77-98cc-66d8-307e-4fd5e1e94c63,Elliott LLC,Retail,NO,100,51426.65,2021-07-25,false
f5839681-5151-3fbe-333d-5f8031b322b8,Brown-Hickman,Manufacturing,IT,53,30325.71,2023-05-15,false
97d36f39-5dc3-d56d-11f9-076a416741c6,"Ramirez, Wood and Griffin",Retail,DE,108,37752.27,2023-04-04,true
f173fcd1-f3ad-44f3-5471-cdac357a8f76,Williams Group,Software,SE,119,101583.23,2025-10-04,false
39ba6f04-81fa-d460-9db4-b1a3d8eb1fb1,Oneill-Crawford,Software,US,86,7650.48,2024-10-19,false
03c90a79-bb72-73d1-da2e-6a09d9d237b7,"Case, Strong and Chaney",Healthcare,GB,848,44070.87,2021-10-08,false
60760f01-b178-2ac5-5d13-fc3b240bcdea,"Christian, Adams and Bryant",Retail,NL,112,19873.39,2021-07-09,true
b0672390-9b13-7b6e-e507-492619671cfc,Lin-Adams,Retail,FI,207,33685.47,2025-09-01,false
9c59f6ca-ecaa-49b3-a2c3-50c6221b7cb9,Nunez Inc,Healthcare,US,37,329541.85,2023-01-05,false
766eb092-7b05-5dff-abee-83ecbf8c1bf4,"Morris, Pratt and Rangel",Healthcare,GB,49,611282.15,2025-02-28,true
d6bc219d-7681-cbd2-8e71-4513bc8d1c40,Lee PLC,Manufacturing,ES,588,80603.64,2025-03-14,false
42c5e253-1edb-66ba-8b60-5fcbb1069fe0,Hanson-Harris,Software,ES,180,19253.73,2021-06-07,false
53d32d6c-c00f-7b6a-cc9e-fd0207d7bfeb,"Miller, Reynolds and Lopez",Education,UA,84,36095.21,2025-04-23,false
eaf35f83-3b78-f8a4-d5ae-7e892ec2be01,"Boone, Smith and Mejia",Manufacturing,ES,41,174498.71,2021-08-25,false
7a5b43bf-b4ae-e95a-76be-6f6f25521306,Rosales LLC,Energy,NO,128,463993.55,2024-06-24,false
5417ba73-5d0b-a1f2-6698-2563ad194ba5,"Hood, Christian and Warner",Finance,NO,321,40757.86,2022-12-04,false
4254fa73-2d22-b1c2-0a3c-2df3c6e5743e,Lopez-Vargas,Healthcare,IT,147,23006.78,2023-04-27,false
287ae8c5-3c1f-df11-0d7d-d56b9b1f3c4c,May Group,Retail,FR,299,87868.85,2021-11-10,false
5319009d-53a5-8218-a860-5b66d0405b0a,Conley-Cobb,Finance,US,137,59453.60,2025-12-21,false
585a047c-bfc2-1007-da28-4d336814c6d1,Evans and Sons,Retail,UA,169,89501.93,2022-01-24,true
a8c46304-745f-2fe7-afa1-568f61c9cb6d,"Smith, Quinn and James",Finance,US,212,16744.55,2025-11-12,false
a1a51b2b-845c-a142-c985-7809d1af82ac,"Santiago, Hill and Reyes",Energy,NO,131,38548.46,2025-03-01,false
2531acfb-ec08-199c-2875-09e529048764,Chapman PLC,Finance,FR,198,123581.82,2022-08-10,false
d4239cb6-58d2-0a87-a7ce-ff1233566fe4,White-Young,Software,PL,48,121575.62,2024-08-14,false
b29f89e0-dc95-5c6c-360d-11efdd612327,"Buckley, Zuniga and Wang",Healthcare,FR,92,13624.70,2022-10-01,false
293d5b37-f789-473b-ff22-17c602d864d2,Kaufman-Smith,Logistics,NL,52,55664.01,2026-03-30,false
cd5657b5-9bb6-7259-5d91-6a9d003bf6fb,Moreno-Peterson,Education,US,24,80555.58,2024-05-06,false
3653cbcf-9b03-3c71-b510-be7b8e82577c,Graves-Miller,Manufacturing,FI,158,46738.95,2026-02-24,false
cd2bd02a-5c20-38a0-6092-14274482346d,"Hunt, Gonzalez and Jefferson",Education,SE,113,3907.26,2023-12-05,false
5df1efd5-c672-a29a-3276-03674e2c4c07,"Anderson, Olson and Evans",Software,US,54,91595.40,2025-04-27,false
ced7a034-3e35-9642-457b-4ae5b6f2e305,Wagner Ltd,Healthcare,DE,43,60804.73,2024-04-23,true
64d42625-307d-39de-26c4-95ca5da4fb3a,Sanchez-Patel,Retail,SE,166,165877.90,2021-07-03,false
dbb04bd7-982f-71f6-2ae9-7986bdc1c8af,Price-Lee,Healthcare,DE,149,60285.97,2024-03-28,true
fea83fa3-894d-0e2c-754a-c617181046ac,"Torres, Jones and Burgess",Healthcare,SE,314,28226.53,2023-07-15,false
73e0c65f-1ed1-0388-dca1-c67702e9f605,Smith-Ware,Manufacturing,FR,151,79491.05,2023-06-06,false
de437dd4-12ef-916b-401a-8c8368de9462,"Christian, Oneill and Thompson",Education,SE,173,28262.49,2021-07-08,false
20344e75-a4bb-9504-f19c-b92f9114aab8,"Martinez, Martinez and Guzman",Logistics,DE,116,22837.09,2025-04-25,false
1cf6f2f2-8b47-b4b7-8aec-e1fee1d2c79c,"Ward, Frye and Vasquez",Energy,UA,166,166435.18,2022-06-16,false
d7ab0594-a6d7-2e56-df7f-02dfb0d03c2f,Nichols-Patton,Logistics,NO,525,417730.83,2026-04-12,false
ec7dd347-4cbf-8cdd-ff37-410d4678ea64,Myers Inc,Software,US,48,98283.54,2025-12-10,false
2987fa51-341c-d145-358d-077a0d0071d3,"Tucker, Shelton and Roach",Retail,DE,29,18622.24,2024-03-26,true
25da4f42-98aa-a188-6f2c-b22ac62998c8,"Lewis, Malone and Irwin",Education,NL,117,184152.21,2025-08-31,false
b437a463-a70e-a211-3513-f44167667b95,"Hill, Rios and Foster",Energy,GB,297,138901.89,2022-02-13,false
3f1d8f17-977a-0f7b-de1f-c83b2fc540a9,Johnson-Lopez,Energy,NL,200,8029.30,2022-03-07,false
8c53bc54-831a-5ee9-2a9d-f76c41dc6e75,Payne PLC,Software,IT,203,49385.14,2022-12-10,false
b05d21a3-b30d-1696-2c02-dd7cba1b30ed,Lee Inc,Finance,ES,137,27816.30,2024-10-13,false
5e0bbebb-870b-990e-b157-a3aa99b8bf83,"Weiss, Holmes and Ward",Energy,UA,112,44091.92,2025-06-07,false
3429a857-b3f0-9e0a-5e10-929e472c2d8c,Drake PLC,Retail,DE,159,227252.15,2021-07-26,false
3cd184fa-6fd1-5b29-0c42-5212eba15c88,Thompson LLC,Healthcare,UA,56,55808.28,2025-05-22,false
3973598b-4d65-e829-84cc-6f173a213528,Gonzalez LLC,Retail,UA,119,32563.35,2025-06-18,false
778d9a48-2a26-4a65-3ea4-f1df396f0ee6,"Flowers, Hall and Thompson",Energy,PL,162,18380.02,2026-02-07,false
7dd573cf-8316-4120-0bbe-c953c4e44afb,"Cox, Bender and Calderon",Retail,IT,333,24549.86,2023-11-06,false
67aa3abb-3424-a2ba-0e01-b87c90e0be3e,Roy Inc,Logistics,UA,17,4408.71,2022-04-22,false
a0a6b2a3-70a3-c560-2771-2a5285ecbb36,House Ltd,Healthcare,DE,51,22891.60,2024-11-24,false
86424230-4262-fbfc-f206-78f874340d78,Cole PLC,Manufacturing,DE,260,374533.18,2026-03-15,false
5efa0909-9a07-7d42-16c5-98bdb10fda4a,Norris Inc,Finance,ES,276,56622.68,2022-12-13,false
cf8d0347-42a7-597b-351f-1f369fc9c113,"Jenkins, Gilbert and Evans",Energy,IT,260,54930.44,2022-09-23,false
72c78f7a-c62d-0c15-272e-a667dcce0b30,Rhodes-Brewer,Logistics,US,340,47527.31,2026-02-06,true
6219bcac-6fa0-d5b5-adba-5cef72620bec,Gallagher PLC,Energy,PL,472,7819.89,2023-08-24,false
aaba222c-c894-bfe8-f636-c7edd1f98f4d,Garcia-Pace,Energy,GB,539,35688.31,2022-02-13,false
e89e422c-f210-85f0-ce41-f3df730b2fec,"Nichols, Lewis and George",Manufacturing,FR,248,138677.13,2022-03-12,false
c71ddcdc-7625-dd5c-b96f-ef2912199fe9,"Beltran, Hernandez and Lee",Software,ES,66,96113.21,2023-05-06,false
c6ed6509-2d40-86b3-6d57-5ad21c26c5b5,King-Medina,Retail,UA,132,76564.19,2026-04-10,false
f20428c9-4864-3678-659f-3bf63c806110,"Lambert, Lindsey and Baker",Software,ES,14,14440.80,2023-03-13,false
4ff5fc98-2ef4-4863-3f93-0faf4df14a1e,Martin PLC,Finance,DE,278,29198.38,2026-01-23,false
6567a48a-b7e3-370e-2153-6eaecfb16ec5,Schroeder-Stephens,Retail,IT,23,10948.66,2022-04-29,false
5b9d292e-0e56-7cce-4ff6-3d8490834dc3,"Morales, Quinn and White",Manufacturing,PL,292,5018.74,2022-08-11,false
9c731ac9-caed-76b9-ac6d-21023813fa55,Alvarado Ltd,Manufacturing,DE,39,136906.81,2024-04-28,false
6701ec21-d091-b375-429c-476b98e0a4ca,Salazar Inc,Education,IT,362,12549.77,2022-11-04,false
d97f5261-d56f-c35f-018e-00b769e96f8e,Willis-Walsh,Healthcare,US,37,119473.00,2022-11-20,false
ac004fb2-0519-87ec-1d22-23c52ae037dc,"Richmond, Walsh and Richards",Finance,NL,152,53071.30,2023-10-23,false
fdaadd55-84ad-74df-5a07-ac904dcce22f,"Schmidt, Park and Ramirez",Manufacturing,FR,71,211997.62,2022-10-27,false
5720d71e-f2d9-2635-7842-72df42ad7a15,Edwards-Schneider,Healthcare,GB,23,36443.73,2024-08-28,false
815d3d69-fac2-40a5-44d4-60a87d3310d8,"Robinson, Martin and Leonard",Manufacturing,FI,195,54914.64,2023-05-19,false
49687414-f77a-fab6-6eff-91f11380260e,Shaffer PLC,Education,PL,88,121389.49,2023-06-16,false
ea45c846-9c98-16c9-7a13-46351d493277,Jones Ltd,Energy,PL,20,3416.15,2025-11-13,false
7fe518b4-414c-0a2a-818b-2368c3f7a24c,Wagner-Collier,Energy,PL,37,14704.36,2024-05-02,false
0dff7212-3fd4-f9cb-6736-56c20edbd3c2,Franklin Ltd,Education,IT,17,33357.19,2024-08-13,false
81b68256-be80-6dad-99e0-409275232ab1,Williams-King,Manufacturing,SE,88,40874.02,2025-08-26,false
5b96e6dc-0303-794d-d172-ea59b9959e79,Parks-Martinez,Healthcare,UA,82,200363.02,2022-11-27,false
2a8b938b-dccc-0723-c37d-a0a554186281,Mendoza-Zimmerman,Retail,US,149,201166.77,2023-01-16,false
c1beef8a-57a4-ca78-7ae0-ee3538d49833,"Gates, Wilkerson and York",Finance,FI,65,47087.53,2021-10-14,false
c5864363-1f42-ed76-55d1-b9e902c0b818,Brown-Blair,Healthcare,IT,51,154457.53,2025-12-29,false
555230a7-35d9-f8ec-3471-f97dbc699427,"Wood, Malone and Jones",Software,PL,31,131527.38,2023-06-15,false
622f60b5-931e-4b79-a3aa-ba27716daab8,"Brown, Alvarado and Conner",Logistics,DE,43,107344.36,2021-07-02,false
c7c303a9-24e4-479e-3a1e-70d9149004b4,Smith-Murphy,Finance,US,77,5158.03,2024-06-06,false
2d549d89-0329-3a51-79f6-023b84191bf0,"Curry, Smith and Wilson",Energy,DE,401,14677.14,2022-04-08,false
f5c78816-3841-14a6-a742-2cb1639e6f9d,"Wright, Smith and Bautista",Software,ES,65,16452.30,2024-03-28,false
d6d3dd80-7adc-d988-6336-30b2bd7cac5f,Smith-Ruiz,Finance,DE,45,176923.67,2023-05-02,false
4bc6f9e2-f5b7-18e4-a801-b23b81c25763,Frazier Inc,Manufacturing,DE,268,34061.57,2023-03-03,false
cef8422e-efa8-7164-e381-bfaa82a9284c,Estrada-Huff,Healthcare,IT,156,45574.57,2025-04-26,false
8ab87038-1a32-e05d-0407-6476f1a9fc43,Crane-Boyd,Healthcare,IT,143,11344.77,2022-05-13,false
b71d2867-7037-0055-ed51-242a2715ccf0,Noble Group,Software,NL,306,111926.06,2021-10-27,false
3bde0c17-7149-35d2-0484-1e8e8d51eb6f,Wall Inc,Education,US,24,222020.06,2023-09-21,true
8c47531b-ed59-4a5f-3404-0bcec6d73d23,Griffin Group,Healthcare,SE,102,217451.49,2023-06-17,false
57390aab-51d5-1c79-386c-12587f870aa5,"Hernandez, Strong and Lopez",Finance,SE,213,105089.60,2021-11-03,false
16fc6787-8422-1ce9-1328-94871111fe83,Allen-Ruiz,Manufacturing,US,9,13437.88,2025-08-12,false
e17f2658-4d00-1e90-36d7-e9d88a136668,"Vasquez, Medina and Johnson",Healthcare,NL,18,72155.58,2024-11-29,false
c72b0286-db06-a40a-5685-19b8fab816bb,Phelps-Morrison,Healthcare,IT,29,8209.57,2023-01-20,true
433fe0e3-fb6b-2ded-d4b6-9c8e7af7e600,Wells-Harris,Software,NO,253,387943.32,2024-01-11,false
5d4f73a7-ab39-dd7c-1df5-09c57c26c4d7,"Wyatt, Black and Briggs",Manufacturing,NO,25,34885.74,2023-04-21,false
b331024c-640a-8473-281b-2b2323bcc78e,"Torres, Burgess and Ochoa",Manufacturing,DE,75,31756.08,2025-08-18,false
0518175f-88a3-2818-8435-cc501c9d01e8,"Spencer, Watson and Davis",Education,DE,120,82804.25,2022-02-26,false
f1779a39-6d84-5090-3360-25a882e7d4b6,Wilson-Moore,Software,IT,85,49878.53,2023-04-01,true
8c14b189-1560-d439-b6f4-524e2494d37a,Blankenship PLC,Energy,SE,10,12088.90,2023-10-16,true
dedd7ae4-1b11-2f85-70fd-0b5e1255cef2,"Lara, Fischer and Joseph",Retail,US,78,70767.03,2025-10-14,false
791e6b6b-8626-9600-9f7b-99099749ee94,Rodriguez-Warren,Finance,PL,88,482961.44,2025-10-06,false
08734900-3e3b-70e9-6dd2-ce825c19540e,Chapman-Hurley,Education,GB,60,67405.30,2021-12-11,false
4eb0b47d-8b10-dee6-40d6-34d730cd29b4,Irwin Inc,Manufacturing,IT,79,94537.48,2021-12-22,false
3a442b64-05c0-93fc-7064-2cb9337ea04f,Lee Group,Software,PL,91,175459.85,2025-11-06,false
b2c66eb0-3873-a99a-9308-5d447f372a1b,"Morales, Taylor and Luna",Energy,FR,247,4500.13,2023-01-10,false
6e282c60-927d-93d5-a15e-392c371b5414,"Burton, Duran and Marks",Finance,UA,43,180179.53,2021-09-01,false
d5f754dd-9857-d6a8-f157-bbc093cdcf16,"Simpson, Galloway and Oneal",Logistics,DE,151,50923.95,2025-04-20,false
3951e0a0-d82f-2790-1678-905cfa1214e2,"Riley, Duke and Cooper",Finance,SE,477,517551.03,2024-01-08,false
3e3299ed-a81e-fef6-7d67-8406255b4e25,Reyes-Goodwin,Healthcare,IT,55,480504.45,2022-01-29,false
618dafc8-2e5e-722b-5b7f-372d904bcb71,Nelson-Burns,Logistics,DE,54,136618.17,2021-12-18,true
586475f1-3df2-d7a5-b9a3-e27e9be5587d,Anderson-Riddle,Software,DE,206,8019.98,2025-02-08,false
fcbd808f-8a39-aeb1-7e65-72144e113349,Mcpherson-Bailey,Finance,IT,43,25991.38,2023-10-13,false
b88372b3-9f33-9a73-c0b6-2d1e9a106a58,Perry Ltd,Energy,DE,133,54357.24,2022-07-20,false
8798b4cc-56f9-0935-81e8-e5c63974821d,Mann PLC,Education,DE,301,36874.57,2025-07-10,false
9b0b68e5-e7fc-688b-dc65-9928edd82e98,Browning and Sons,Energy,SE,335,34960.71,2021-08-21,false
3eb194ad-8eeb-ff30-6d02-b6c03940ec48,Allen-Richardson,Healthcare,FI,89,5832.28,2024-05-09,false
95ec8faa-6bae-4ffe-f7fe-4dbe7e524a3f,Young PLC,Manufacturing,US,128,857426.76,2022-11-17,false
f94d87cb-f928-2bab-b02f-d1deaedfb8ff,Stewart-Moody,Energy,FI,103,32951.57,2024-12-21,false
21372370-2079-6f17-74fd-ba7810e2e181,"Wheeler, Medina and Arias",Logistics,PL,54,1042414.56,2024-04-23,false
40f1e208-618c-81ca-4a0a-20722a9b0ed6,Stephens PLC,Healthcare,SE,229,61375.40,2025-09-28,true
9cb231a2-2815-c454-3349-9a167de3b182,Rollins and Sons,Energy,DE,167,20773.55,2021-06-19,false
ef328d71-8b14-842d-f0af-3fc78f5a5a28,Anderson and Sons,Software,FI,68,54868.19,2024-06-04,false
eca45141-7f84-1169-2689-742775213858,Mendoza-Cooley,Manufacturing,NO,262,311507.63,2021-09-19,false
cef6253b-6010-3e05-55f9-dcb18f4d93b2,Good Group,Manufacturing,GB,94,181436.21,2026-04-06,false
cc35a333-6205-2376-f8b3-54eb4ef6d21d,Archer Group,Energy,NL,56,14797.90,2024-10-16,false
8ff7f44d-f2dc-8fc1-6e0a-531f388d5577,Hamilton PLC,Education,NO,92,34660.43,2024-07-03,true
7e8d426d-a1e7-e077-f0d8-a4dda74cc30a,Russell Inc,Manufacturing,PL,46,211356.17,2025-06-16,false
384e1fe5-f1c5-d33e-ec76-713e88401ca6,Robinson-Dorsey,Education,GB,29,25141.48,2024-08-25,false
fd5b1e24-d2cb-18ec-3ce4-f1d14f1477f3,Wong-Garcia,Logistics,FI,188,5334.00,2023-10-11,false
8e976355-df64-5bad-8623-e53d56ec7016,"Elliott, Briggs and Mckay",Education,US,183,25881.73,2026-01-03,false
ccfce995-bfab-43d4-f3b3-9a2a5f5833c8,"Fox, Gutierrez and Turner",Logistics,PL,269,45510.21,2023-05-17,false
8db032f9-dfe2-fc48-a21a-599b6e9349b9,Bautista-Washington,Finance,GB,88,116107.68,2024-04-04,false
3cf37138-4c30-56b4-1dda-f256c6652c1e,Jones Group,Finance,NL,54,33822.94,2022-10-19,false
82279e00-0ccd-a334-76e4-75a0a983d773,Price-Baker,Retail,IT,60,97005.43,2023-11-20,false
79fa6517-ff70-013a-c578-9607713146b7,Silva-Harris,Retail,GB,171,17156.53,2025-06-29,false
aa5146a1-e62f-fcd1-2ee8-0bd08d865677,Meza-Best,Education,IT,392,59889.38,2023-06-15,false
7dd29f6f-7160-209c-54a9-bdd4a2831a02,"Lynn, Gardner and Riddle",Education,SE,21,41619.94,2023-10-01,false
6d9f3e92-ac64-517f-3001-439901b3c636,Williams-Reyes,Logistics,DE,44,214083.55,2025-06-28,true
067d56e0-4a5b-76e1-3bbf-78279e62282e,Rivera-Wagner,Finance,US,172,39116.57,2025-09-22,false
f81d4997-757c-a1a7-aa95-97ed18998157,"Rogers, Dyer and Garcia",Software,US,234,175381.48,2025-05-24,false
0c1a7959-2f3e-6a4c-adae-2f8dfc1b7f6e,"Frye, Baxter and Long",Finance,GB,156,59333.03,2021-10-05,false
c7fa1625-3643-9b32-fdd9-7bd520d3f1e9,"Wright, Fuller and Harris",Logistics,FI,211,98492.37,2022-02-09,false
00280562-c680-fe75-9e7f-89aa075aa4ce,Munoz-Macias,Energy,SE,68,7546.27,2024-09-02,false
33470891-b92d-4626-3643-cd2016de1f3e,Glover Group,Education,GB,161,150233.10,2022-07-28,true
8f7fdc17-4c24-92d1-97c6-9c5f0190ad55,"Lewis, Spencer and Griffith",Healthcare,ES,140,74185.42,2022-06-23,false
16e59c3d-cb54-cc24-b588-87686b47cacf,Campbell-Webb,Manufacturing,US,170,134556.29,2023-03-28,false
cb4a58d2-2d8d-1a11-9cc2-d68ebc1b6870,White LLC,Software,PL,506,36160.19,2023-02-22,true
bc99c158-caf2-fdcd-778c-cdcd102fd783,"Barry, Barton and Haley",Retail,FI,152,4859.11,2021-11-29,false
d7a042c1-140c-231f-08fd-669f4f63d87f,Rivera-Lozano,Education,SE,156,78841.35,2021-11-12,false
f4120ce0-40e9-66e3-4b89-8784bea38ad3,"Reed, Arnold and Doyle",Retail,IT,199,23376.60,2022-09-16,false
16511eef-be1e-67dc-8ea9-42d2632af8ba,Hill-Howard,Manufacturing,IT,26,314638.69,2024-02-14,false
09c3e452-17d6-b314-068a-48dcc05caef2,"Buchanan, Liu and Perry",Energy,NL,39,29010.12,2022-02-28,true
81dd760a-0175-11d8-9fda-bb5a105f8b0b,"Solis, Mccullough and Davis",Healthcare,SE,348,10465.81,2023-06-15,false
cef733fc-b450-7d40-a444-04f85329b53e,Faulkner Group,Manufacturing,NL,116,446421.90,2024-04-06,false
79221ea6-2ab5-dac5-e723-c348182a30d9,Patel-Smith,Logistics,PL,141,250753.48,2022-11-30,false
6359593e-e235-1c6f-5d0e-4c5b53ebbed6,Bentley-Griffith,Logistics,PL,85,313629.85,2026-04-13,false
502c9f01-0289-d3f8-213c-deb038f8d57b,Garcia Group,Manufacturing,SE,282,27706.15,2026-03-17,false
ded4a2e7-7dcf-17dc-d442-d1b11cacb5a9,Wagner Inc,Software,GB,13,5835.41,2025-12-05,false
28a25fb6-1e8d-9648-247f-97c3192734ac,"Murray, Page and Davis",Education,DE,69,83065.91,2022-03-09,false
1aaad7ad-dac9-ba50-44eb-1302045f0810,Webster and Sons,Energy,NL,71,222797.59,2022-02-18,false
e4daf085-8b24-c94d-44e0-28a46d22e352,Curry and Sons,Healthcare,NL,104,115717.64,2021-07-30,false
8c422b8c-324a-6bb4-e5a2-b1f2355a00ec,"Gibbs, Pugh and Davis",Healthcare,SE,89,372316.29,2022-08-13,false
beab549d-bdbb-e72b-8916-988b12549d0e,"Miller, Roy and Dudley",Energy,ES,103,296212.85,2021-07-31,false
1c5f46d6-5c5c-8f4b-198e-f29904ae1b80,"Walton, Johnson and Torres",Healthcare,US,7,3716.24,2022-11-20,false
86f0eec1-9c36-a250-3e79-7e648c435841,"Pierce, Powers and Espinoza",Finance,PL,157,70845.86,2024-01-16,false
cce5da6d-b260-39ee-91ab-724319c982f5,Norris-Miller,Manufacturing,ES,48,42603.80,2024-07-28,false
fd338a98-36d0-0a8d-956a-a215faae1590,"Kelly, Young and Mccann",Retail,SE,127,34840.64,2024-03-30,false
8ed92587-7796-fa5b-d54b-1225fd733f31,Perry and Sons,Logistics,UA,104,23475.88,2023-01-15,false
